,date,SD,Mask,TransMask,Shutdown,Quaratine,Busan,Chungcheongbuk-do,Chungcheongnam-do,Daegu,Daejeon,Gangwon-do,Gwangju,Gyeonggi-do,Gyeongsangbuk-do,Gyeongsangnam-do,Incheon,Jeju-do,Jeollabuk-do,Jeollanam-do,Sejong,Seoul,Ulsan
141,2020-06-10,0.3,1.0,1.0,1.0,1.0,6.276077100351963e-05,0.0007562404012611569,0.0003326393842179719,0.009951824874420409,0.00020521969452364406,0.0005244859545939397,0.00013823324094745063,0.002225219456592326,0.00277328016739975,0.00012003757175996087,0.0057141762210886635,0.0003006058711332691,0.00011119796908029272,0.00010847604713284248,0.0,0.003786566517212351,0.0005275485872248834
142,2020-06-11,0.3,1.0,1.0,1.0,1.0,6.276077100351963e-05,0.0005671803009458676,0.0003326393842179719,0.009827427063490156,0.00020521969452364406,0.0005244859545939397,0.00013823324094745063,0.0022782008722254765,0.0026972998888408523,0.00012003757175996087,0.005611526348853538,0.0003006058711332691,0.00011119796908029272,0.00010847604713284248,0.0,0.0039016279307188036,0.0005275485872248834
143,2020-06-12,0.3,1.0,1.0,1.0,1.0,6.276077100351963e-05,0.0005671803009458676,0.0002851194721868331,0.009785961126513403,0.00020521969452364406,0.0004589252102696972,0.00013823324094745063,0.002414438798139293,0.0026972998888408523,0.00012003757175996087,0.0055088764766184125,0.0003006058711332691,0.00011119796908029272,0.00010847604713284248,0.0,0.004110830500730535,0.0005275485872248834
144,2020-06-13,0.3,1.0,1.0,1.0,1.0,5.230064250293302e-05,0.0005671803009458676,0.0003326393842179719,0.009661563315583148,0.00020521969452364406,0.0004589252102696972,0.00013823324094745063,0.0024901265347580795,0.0026972998888408523,0.00012003757175996087,0.0055088764766184125,0.00015030293556663455,0.00011119796908029272,0.00010847604713284248,0.0,0.004320033070742267,0.0005275485872248834
145,2020-06-14,0.3,1.0,1.0,1.0,1.0,5.230064250293302e-05,0.0005671803009458676,0.0003326393842179719,0.009661563315583148,0.00020521969452364406,0.0005244859545939397,0.00013823324094745063,0.0024598514401105646,0.0026593097495614037,0.00012003757175996087,0.0055773097247751625,0.0,0.00011119796908029272,0.00010847604713284248,0.0,0.00443509448424872,0.0005275485872248834
146,2020-06-15,0.3,1.0,1.0,1.0,1.0,5.230064250293302e-05,0.0005671803009458676,0.0003801592962491108,0.009412767693722637,0.00020521969452364406,0.0005244859545939397,0.00013823324094745063,0.0025128328557437155,0.0026593097495614037,0.00018005635763994131,0.0057826094692454135,0.0,0.00011119796908029272,0.00010847604713284248,0.0,0.004508315383752826,0.0005275485872248834
147,2020-06-16,0.3,1.0,1.0,1.0,1.0,6.276077100351963e-05,0.00037812020063057847,0.0003801592962491108,0.00924690394581563,0.0004104393890472881,0.0005244859545939397,0.0,0.0025279704030674722,0.0026593097495614037,0.00024007514351992174,0.0057483928451670385,0.0,5.559898454014636e-05,0.00010847604713284248,0.0,0.0044873951267516525,0.0005275485872248834
148,2020-06-17,0.3,1.0,1.0,1.0,1.0,6.276077100351963e-05,0.00037812020063057847,0.00042767920828024964,0.00924690394581563,0.0007524722132533615,0.0005244859545939397,0.0,0.0025960893660243807,0.0026593097495614037,0.00024007514351992174,0.005816826093323789,0.00015030293556663455,5.559898454014636e-05,0.00010847604713284248,0.0,0.0045501558977551725,0.0005275485872248834
149,2020-06-18,0.3,1.0,1.0,1.0,1.0,6.276077100351963e-05,0.00037812020063057847,0.0005702389443736662,0.009205438008838879,0.0011629116023006497,0.0005244859545939397,0.0,0.0026869146499669243,0.002545339331723058,0.00024007514351992174,0.0056457429729319135,0.00015030293556663455,0.00011119796908029272,0.00010847604713284248,0.000290495847361862,0.004727978082265145,0.0004396238226874029
150,2020-06-19,0.3,1.0,1.0,1.0,1.0,6.276077100351963e-05,0.00037812020063057847,0.0005702389443736662,0.009122506134885376,0.0015733509913479378,0.0005244859545939397,0.0,0.002671777102643167,0.0025073491924436095,0.00024007514351992174,0.0055430931006967875,0.0006012117422665382,0.00011119796908029272,0.00010847604713284248,0.000290495847361862,0.004853499624272184,0.0004396238226874029
151,2020-06-20,0.3,1.0,1.0,1.0,1.0,8.368102800469283e-05,0.00037812020063057847,0.0006652787684359438,0.009081040197908624,0.0019153838155540111,0.0005244859545939397,0.0,0.0027701711602475896,0.002469359053164161,0.00024007514351992174,0.0055773097247751625,0.0006012117422665382,0.00016679695362043908,0.00010847604713284248,0.000290495847361862,0.004937180652276877,0.0004396238226874029
152,2020-06-21,0.3,1.0,1.0,1.0,1.0,8.368102800469283e-05,0.00037812020063057847,0.0007127986804670827,0.009081040197908624,0.002599449463966158,0.0006556074432424246,6.911662047372532e-05,0.0028231525758807404,0.002431368913884712,0.00027008453645991195,0.0055088764766184125,0.0006012117422665382,0.00016679695362043908,0.00010847604713284248,0.000580991694723724,0.0050836224512850895,0.0004396238226874029
153,2020-06-22,0.3,1.0,1.0,1.0,1.0,8.368102800469283e-05,0.0003151001671921487,0.0008078385045293604,0.009081040197908624,0.002599449463966158,0.0006556074432424246,6.911662047372532e-05,0.0028004462548951044,0.002469359053164161,0.00027008453645991195,0.0054746598525400375,0.0006012117422665382,0.00022239593816058545,0.00010847604713284248,0.000580991694723724,0.005135923093788022,0.0004396238226874029
154,2020-06-23,0.3,1.0,1.0,1.0,1.0,8.368102800469283e-05,0.00037812020063057847,0.0008078385045293604,0.008915176450001618,0.0028730757233310167,0.0006556074432424246,6.911662047372532e-05,0.0028155838022188616,0.002431368913884712,0.00027008453645991195,0.0054746598525400375,0.0006012117422665382,0.00022239593816058545,0.00010847604713284248,0.000580991694723724,0.005094082579785676,0.0004396238226874029
155,2020-06-24,0.3,1.0,1.0,1.0,1.0,0.00010460128500586605,0.00037812020063057847,0.0007603185924982216,0.008956642386978369,0.0034203282420607337,0.0007211681875666672,6.911662047372532e-05,0.0028458588968663765,0.002469359053164161,0.00027008453645991195,0.005440443228461662,0.0006012117422665382,0.0002779949227007318,0.00010847604713284248,0.000580991694723724,0.005167303479289782,0.000615473351762364
156,2020-06-25,0.3,1.0,1.0,1.0,1.0,0.00010460128500586605,0.0003151001671921487,0.0008078385045293604,0.008873710513024866,0.0036939545014255926,0.0007211681875666672,6.911662047372532e-05,0.002792877481233226,0.002469359053164161,0.00024007514351992174,0.0052009268599130356,0.0004509088066999037,0.0002779949227007318,0.00010847604713284248,0.000580991694723724,0.0051150028367868495,0.000615473351762364
157,2020-06-26,0.3,1.0,1.0,1.0,1.0,0.00010460128500586605,0.0001260400668768595,0.0008553584165604993,0.008624914891164355,0.0039675807607904515,0.0007867289318909096,6.911662047372532e-05,0.00254310795039123,0.0022794083567669174,0.00024007514351992174,0.003592745528229399,0.0004509088066999037,0.0002779949227007318,0.00010847604713284248,0.000580991694723724,0.00443509448424872,0.0005275485872248834
158,2020-06-27,0.3,1.0,1.0,1.0,1.0,0.00010460128500586605,0.00018906010031528923,0.0008553584165604993,0.008459051143257349,0.004104393890472882,0.0007867289318909096,6.911662047372532e-05,0.002338751061520506,0.002241418217487469,0.0001500469646999511,0.0029768462948186448,0.0004509088066999037,0.00033359390724087816,5.423802356642124e-05,0.000580991694723724,0.0039016279307188036,0.0004396238226874029
159,2020-06-28,0.3,1.0,1.0,1.0,1.0,9.414115650527943e-05,0.000252080133753719,0.000902878328591638,0.008459051143257349,0.004514833279520169,0.0007211681875666672,0.00034558310236862654,0.0023538886088442634,0.002241418217487469,0.0001500469646999511,0.002497813557721392,0.0004509088066999037,0.0002779949227007318,0.00021695209426568496,0.000580991694723724,0.003922548187719976,0.0004396238226874029
160,2020-06-29,0.3,1.0,1.0,1.0,1.0,0.00010460128500586605,0.000252080133753719,0.0008078385045293604,0.008541983017210852,0.004651646409202599,0.0006556074432424246,0.0006220495842635279,0.0023614573825061417,0.0022794083567669174,0.00018005635763994131,0.0018476977002322625,0.0004509088066999037,0.00033359390724087816,0.0002711901178321062,0.000580991694723724,0.0037970266457129373,0.0004396238226874029
161,2020-06-30,0.3,1.0,1.0,1.0,1.0,0.00012552154200703926,0.0003151001671921487,0.0008078385045293604,0.008541983017210852,0.004993679233408672,0.0007211681875666672,0.0008293994456847037,0.0020889815306785104,0.002317398496046366,0.00018005635763994131,0.0017450478279971368,0.0004509088066999037,0.00033359390724087816,0.0002711901178321062,0.0008714875420855858,0.0034204620196918193,0.0004396238226874029
